detector,dataset,granularity,vocab_id,strategy,alpha,selected_threshold,calib_ucb_risk,calib_empirical_risk,calib_coverage,test_achieved_risk,test_achieved_coverage,test_num_kept,test_num_errors,ucb_method,delta,calib_guarantee_margin,test_margin,target_met_on_test,worst_group_test,worst_group_test_risk,target_met_worst_group
mock,toy_det,coarse,0fc72fe0581d,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,coarse,0fc72fe0581d,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,coarse,0fc72fe0581d,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,coarse,1dff153c87c3,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,coarse,1dff153c87c3,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,coarse,1dff153c87c3,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,coarse,1dff153c87c3,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,coarse,1dff153c87c3,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,coarse,1dff153c87c3,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,coarse,1dff153c87c3,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,coarse,1dff153c87c3,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,coarse,1dff153c87c3,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,coarse,627e9160820b,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,coarse,627e9160820b,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,coarse,627e9160820b,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,coarse,627e9160820b,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,coarse,627e9160820b,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,coarse,627e9160820b,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,coarse,627e9160820b,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,coarse,627e9160820b,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,coarse,627e9160820b,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,coarse,72302dfd90d4,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,coarse,72302dfd90d4,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,coarse,72302dfd90d4,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,coarse,72302dfd90d4,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,coarse,72302dfd90d4,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,coarse,72302dfd90d4,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,coarse,72302dfd90d4,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,coarse,72302dfd90d4,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,coarse,72302dfd90d4,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,coarse,dc98c3deb768,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,coarse,dc98c3deb768,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,coarse,dc98c3deb768,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,coarse,dc98c3deb768,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,coarse,dc98c3deb768,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,coarse,dc98c3deb768,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,coarse,dc98c3deb768,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,coarse,dc98c3deb768,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,coarse,dc98c3deb768,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,counterfactual,714cc38d05f2,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,counterfactual,714cc38d05f2,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,counterfactual,714cc38d05f2,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,counterfactual,714cc38d05f2,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,counterfactual,714cc38d05f2,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,counterfactual,714cc38d05f2,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,counterfactual,714cc38d05f2,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,counterfactual,714cc38d05f2,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,counterfactual,714cc38d05f2,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,counterfactual,79b8d48c20c4,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,counterfactual,79b8d48c20c4,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,counterfactual,79b8d48c20c4,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,counterfactual,79b8d48c20c4,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,counterfactual,79b8d48c20c4,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,counterfactual,79b8d48c20c4,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,counterfactual,79b8d48c20c4,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,counterfactual,79b8d48c20c4,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,counterfactual,79b8d48c20c4,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,counterfactual,85573f2d2eba,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,counterfactual,85573f2d2eba,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,counterfactual,85573f2d2eba,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,counterfactual,85573f2d2eba,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,counterfactual,85573f2d2eba,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,counterfactual,85573f2d2eba,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,counterfactual,85573f2d2eba,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,counterfactual,85573f2d2eba,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,counterfactual,85573f2d2eba,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,fine,14e2bfec98a1,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,14e2bfec98a1,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,14e2bfec98a1,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,14e2bfec98a1,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,14e2bfec98a1,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,14e2bfec98a1,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,14e2bfec98a1,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,fine,14e2bfec98a1,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,fine,14e2bfec98a1,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,fine,4378717635e1,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,4378717635e1,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,4378717635e1,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,4378717635e1,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,4378717635e1,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,4378717635e1,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,4378717635e1,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,fine,4378717635e1,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,fine,4378717635e1,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,fine,80a9718ced4a,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,80a9718ced4a,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,80a9718ced4a,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,80a9718ced4a,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,80a9718ced4a,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,80a9718ced4a,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,80a9718ced4a,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,fine,80a9718ced4a,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,fine,80a9718ced4a,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,fine,e59062993621,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,e59062993621,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,e59062993621,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,e59062993621,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,e59062993621,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,e59062993621,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,e59062993621,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,fine,e59062993621,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,fine,e59062993621,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,fine,ee9ac38a8759,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,ee9ac38a8759,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,ee9ac38a8759,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,ee9ac38a8759,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,ee9ac38a8759,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,ee9ac38a8759,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,ee9ac38a8759,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,fine,ee9ac38a8759,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,fine,ee9ac38a8759,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,fine,f33b0055e494,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,f33b0055e494,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,f33b0055e494,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,f33b0055e494,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,fine,f33b0055e494,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,fine,f33b0055e494,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,fine,f33b0055e494,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,fine,f33b0055e494,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
mock,toy_det,fine,f33b0055e494,groupwise,0.2,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.16496496939505795,0.2,True,daytime,0.0,True
mock,toy_det,mixed,0543f0e26ca1,flat,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,mixed,0543f0e26ca1,flat,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,mixed,0543f0e26ca1,flat,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,mixed,0543f0e26ca1,hierarchy,0.05,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.03759536194959098,0.05,True,,,
mock,toy_det,mixed,0543f0e26ca1,hierarchy,0.1,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.08759536194959099,0.1,True,,,
mock,toy_det,mixed,0543f0e26ca1,hierarchy,0.2,0.79092,0.012404638050409016,1.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.187595361949591,0.2,True,,,
mock,toy_det,mixed,0543f0e26ca1,groupwise,0.05,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.014964969395057946,0.05,True,daytime,0.0,True
mock,toy_det,mixed,0543f0e26ca1,groupwise,0.1,0.79092,0.035035030604942057,0.0,1.0,0.0,1.0,720,0,clopper_pearson,0.05,0.06496496939505794,0.1,True,daytime,0.0,True
